,TS,9999,1111,5555
1998-04-08,04/08/1998,3753.6118608637958,15.460995232288916,28.42622955664499
1998-04-09,04/09/1998,3898.2123346261196,14.619150908061066,27.73674656767868
1998-04-10,04/10/1998,5419.66261947779,15.717331408114589,35.332023337186676
1998-04-11,04/11/1998,4817.422622064427,14.402291673897716,28.579434810331257
1998-04-12,04/12/1998,7757.999567228842,16.387915416192424,40.2580699522811
1998-04-13,04/13/1998,10078.678796255885,15.232880460233282,32.751780734796604
1998-04-14,04/14/1998,5972.136911023791,14.260166590819088,30.116038264630316
1998-04-15,04/15/1998,5002.774599270541,13.395215404631914,28.24687444819087
1998-04-16,04/16/1998,4290.516022706827,12.710180854464152,26.659445854694727
1998-04-17,04/17/1998,3690.0312745107067,12.083852529146986,25.27407740344279
1998-04-18,04/18/1998,3180.8611706310303,11.545470356018633,24.06858323770391
1998-04-19,04/19/1998,2762.0030931294464,11.043994929851225,22.97425760121144
1998-04-20,04/20/1998,2416.6825409717017,10.597600060617431,22.003633694674175
1998-04-21,04/21/1998,2120.1097421059235,10.203485679891697,21.14236635849753
1998-04-22,04/22/1998,1877.42845952616,9.851809034354591,20.367396180654342
1998-04-23,04/23/1998,1917.3580124348434,9.752397909346481,19.94392401907335
1998-04-24,04/24/1998,1956.96378695502,9.439683757845625,19.303345311551244
1998-04-25,04/25/1998,1702.4884313866307,9.103418556429178,18.653667857730383
1998-04-26,04/26/1998,1524.3215054929879,8.836564950834923,18.061473823939874
1998-04-27,04/27/1998,1375.6782183667701,8.573346372139014,17.504818110073717
1998-04-28,04/28/1998,1247.9196599707434,8.32145219357194,16.983114633363492
1998-04-29,04/29/1998,1146.2940950145696,8.075173140832824,16.484908870761245
1998-04-30,04/30/1998,1056.2820903525444,7.831776750658324,16.006532382746652
1998-05-01,05/01/1998,1018.0342259921906,7.874830511965999,15.747166710246388
1998-05-02,05/02/1998,1015.8642411512966,7.734485216536483,15.3609497000418
1998-05-03,05/03/1998,964.9139694851568,7.552592824898859,15.059984308629522
1998-05-04,05/04/1998,917.6627811285967,7.307786832747829,14.7905391227277
1998-05-05,05/05/1998,864.6456243923207,7.091847016079882,14.369649422759123
1998-05-06,05/06/1998,810.4126170548541,6.887637884292247,13.98205876774687
1998-05-07,05/07/1998,762.6095926170394,6.694082727349022,13.597370887043155
1998-05-08,05/08/1998,724.5433923918348,6.4754475515698315,13.221632109718833
1998-05-09,05/09/1998,687.0600819071217,6.277556924306021,12.859294379385
1998-05-10,05/10/1998,672.4120261740301,6.157671564979069,12.53787751406525
1998-05-11,05/11/1998,650.0714780013416,6.0151976478158895,12.267585771906669
1998-05-12,05/12/1998,631.5081535825045,5.834825657808269,11.932006668325238
1998-05-13,05/13/1998,614.688234634546,5.656697198397668,11.58666664167108
1998-05-14,05/14/1998,590.2292866101233,5.54109960350989,11.308489968152397
1998-05-15,05/15/1998,595.2722892604473,5.420570572867492,11.035118827871782
1998-05-16,05/16/1998,569.0120986148518,5.239416990429782,10.742053376781659
1998-05-17,05/17/1998,550.5539569898544,5.090792962518821,10.438782032331842
1998-05-18,05/18/1998,524.6268533696491,4.963160575504455,10.170301569048565
1998-05-19,05/19/1998,508.6930893302309,4.881651218913677,9.987587277949649
1998-05-20,05/20/1998,516.1758182954939,4.833140047205065,10.177213340403744
1998-05-21,05/21/1998,489.18743452237567,4.698148952599925,9.943033654452561
1998-05-22,05/22/1998,471.88344731704524,4.583712895066776,9.685382721280712
1998-05-23,05/23/1998,463.069735885002,4.488993359240587,9.46099159045337
1998-05-24,05/24/1998,487.8834692824474,4.585658926725464,9.586720680219377
1998-05-25,05/25/1998,562.0379331283848,4.611261210363688,9.77091578234552
1998-05-26,05/26/1998,557.0187944878744,4.502956304303859,9.562324019224636
1998-05-27,05/27/1998,578.3487516860062,4.472624067123775,11.679517903628035
1998-05-28,05/28/1998,4380.554015923714,7.681054480222177,18.929185519526165
1998-05-29,05/29/1998,2686.435163568655,5.719604459479123,12.88129562695311
1998-05-30,05/30/1998,2342.963128881478,5.4720405978178475,12.212962180603277
1998-05-31,05/31/1998,2036.0952933425417,5.266062624049159,11.662229492873712
1998-06-01,06/01/1998,1815.508974244676,5.06969779725377,11.18227238148131
1998-06-02,06/02/1998,1635.9617269963326,4.909506984831265,10.756686343392309
1998-06-03,06/03/1998,1475.426675495131,4.702901499284071,10.348117658982389
1998-06-04,06/04/1998,1339.3834519779866,4.554297017719945,9.986003457011678
1998-06-05,06/05/1998,1223.5450261462968,4.417481663547797,9.657974605803851
1998-06-06,06/06/1998,1125.6441607761603,4.286342909569995,9.352979120883328
1998-06-07,06/07/1998,1042.380686057845,4.163981466999256,9.061560017496284
1998-06-08,06/08/1998,963.8182863792143,4.032944112543448,8.790982215749796
1998-06-09,06/09/1998,899.5378244113789,3.9160766343866245,8.528250347676895
1998-06-10,06/10/1998,850.4421864059243,3.811669870827258,8.306091601004688
1998-06-11,06/11/1998,808.5417207839432,3.6848856202062095,8.07077067718134
1998-06-12,06/12/1998,757.6033877795326,3.5930963553468973,7.834820782503198
1998-06-13,06/13/1998,710.8427557204692,3.493074909833072,7.62348464768444
1998-06-14,06/14/1998,678.3897626097331,3.3701713148367745,7.403248571653406
1998-06-15,06/15/1998,645.9491878073329,3.282861793866569,7.208265479298246
1998-06-16,06/16/1998,617.2511360258368,3.1589938160220568,7.011630005257266
1998-06-17,06/17/1998,589.1990866276764,3.1108830461740924,6.83073657187267
1998-06-18,06/18/1998,566.9882119687844,3.03288519537906,6.65538244130626
1998-06-19,06/19/1998,538.0624832749504,2.9370079946964003,6.47415486962267
1998-06-20,06/20/1998,519.2882637990193,2.8854513689307058,6.312844048601454
1998-06-21,06/21/1998,494.11437432906547,2.8160055450952326,6.152814627921089
1998-06-22,06/22/1998,477.4581422669695,2.7382510606160153,5.991602702511267
1998-06-23,06/23/1998,459.1837273388165,2.6606489565157494,5.833805891771394
1998-06-24,06/24/1998,444.42435639292137,2.6075129768972345,5.705652397951877
1998-06-25,06/25/1998,435.72430649039677,2.536019616789126,5.550530111277635
1998-06-26,06/26/1998,412.61325758188224,2.440298020891309,5.386718738530675
1998-06-27,06/27/1998,395.1058504915011,2.3885792951974865,5.248784217503725
1998-06-28,06/28/1998,383.2421742022896,2.3343862273294618,5.117526208745162
1998-06-29,06/29/1998,374.75251981663985,2.277672543304867,4.988720780775568
1998-06-30,06/30/1998,357.3109541744093,2.2162231637080674,4.859600175890784
1998-07-01,07/01/1998,355.5637952996982,2.1569664557957,4.74080582306094
1998-07-02,07/02/1998,340.2351811452842,2.1069071007838733,4.620109278641548
1998-07-03,07/03/1998,330.9797500210627,2.053577033063902,4.500448023909955
1998-07-04,07/04/1998,325.26307507261,1.9954801277498215,4.381590558344246
1998-07-05,07/05/1998,308.46750493507477,1.9420851957141565,4.266475524774558
1998-07-06,07/06/1998,300.6207639450476,1.8960359674919771,4.1567107433798505
1998-07-07,07/07/1998,294.725446605697,1.847061085539453,4.051107148241883
1998-07-08,07/08/1998,290.7925760771401,1.8018941531675874,3.950108708407438
1998-07-09,07/09/1998,286.26475795813093,1.7572087319339709,3.8513613783340954
1998-07-10,07/10/1998,281.2724799737058,1.7144842991486002,3.754710012386964
1998-07-11,07/11/1998,273.6884496338844,1.6699170755255512,3.6581522660776464
1998-07-12,07/12/1998,264.5665576357778,1.6145078457969293,3.558192427770791
1998-07-13,07/13/1998,262.9627262088086,1.5797478716611295,3.4681793754859545
1998-07-14,07/14/1998,252.90233518063215,1.546237895217112,3.3825275350052415
1998-07-15,07/15/1998,251.42552859548215,1.504587108712486,3.291019819226764
1998-07-16,07/16/1998,240.78123127292687,1.457123092354161,3.198163538442849
1998-07-17,07/17/1998,239.00312666192653,1.4175426600344407,3.1128363309897065
1998-07-18,07/18/1998,233.518073649152,1.3841238066774113,3.0346950554569583
1998-07-19,07/19/1998,221.71172839345593,1.3512327870048684,2.9573108409103455
1998-07-20,07/20/1998,220.22048172264184,1.3218891685708727,2.8854281622249114
1998-07-21,07/21/1998,220.43254550921486,1.2889898505465032,2.8111608373338504
1998-07-22,07/22/1998,209.3298988776389,1.256912954660207,2.738397913643582
1998-07-23,07/23/1998,204.79718087574784,1.2237268937046082,2.665447851312069
1998-07-24,07/24/1998,200.4528935672751,1.1904915952160064,2.593685725753781
1998-07-25,07/25/1998,199.11745851245934,1.1590047409486914,2.524521426110853
1998-07-26,07/26/1998,194.00122000863306,1.1298930369676594,2.458266874196178
1998-07-27,07/27/1998,187.91250099544303,1.101433599751637,2.3941063030709926
1998-07-28,07/28/1998,178.55240030560162,1.0750784895231287,2.332494698361734
1998-07-29,07/29/1998,178.8431873238609,1.052271204424983,2.2759723113262105
1998-07-30,07/30/1998,178.71517202416783,1.0229058145679701,2.21357819547486
1998-07-31,07/31/1998,179.23864896493762,0.9904893402308208,2.1502615793640936
1998-08-01,08/01/1998,165.62779568762906,0.9599045514385067,2.0901196604099828
1998-08-02,08/02/1998,161.87095607975039,0.9342532921078196,2.0324713089779882
1998-08-03,08/03/1998,159.93614935815904,0.9067647646502933,1.9756009123069236
1998-08-04,08/04/1998,157.53496318015658,0.8878308162337833,1.9252288943363163
1998-08-05,08/05/1998,155.95489502789306,0.8596702323671681,1.872455763976499
1998-08-06,08/06/1998,151.6659119243143,0.834421659170458,1.824035120302407
1998-08-07,08/07/1998,151.50500003607218,0.8154565298408403,1.7767015855444293
1998-08-08,08/08/1998,150.15706100340753,0.7968185544325694,1.7294307958914183
1998-08-09,08/09/1998,146.02225079151816,0.7729907221279196,1.681907360616586
1998-08-10,08/10/1998,142.62613142828923,0.7557499208976569,1.63488681682685
1998-08-11,08/11/1998,139.21648294753794,0.7360811114670659,1.586654612176215
1998-08-12,08/12/1998,130.75217062699411,0.7186045189737759,1.5445471059580285
1998-08-13,08/13/1998,134.71499855394205,0.7034231986317473,1.5033425520332289
1998-08-14,08/14/1998,130.45491763479612,0.6835122986402702,1.4614969619968043
1998-08-15,08/15/1998,134.4410077374863,0.6655366757983747,1.4250781385880202
1998-08-16,08/16/1998,126.40882759868752,0.6389921123646249,1.3857997690956936
1998-08-17,08/17/1998,125.05870874298085,0.6327628059589926,1.353518491695814
1998-08-18,08/18/1998,124.31269167230269,0.6211690385224139,1.3183329016413836
1998-08-19,08/19/1998,122.36477436719056,0.6048982922250127,1.2839775878071131
1998-08-20,08/20/1998,122.48574488926215,0.5912903298617416,1.2506191585306536
1998-08-21,08/21/1998,118.23083181291227,0.5748110880077754,1.2146622512786158
1998-08-22,08/22/1998,117.9841290539071,0.557267868062163,1.1802175407738005
1998-08-23,08/23/1998,113.35818817736579,0.5357488768220633,1.1444067401083524
1998-08-24,08/24/1998,107.78540183023378,0.5201339712201906,1.1121836293795349
1998-08-25,08/25/1998,107.61784591609575,0.5137839719833521,1.0842300515138235
1998-08-26,08/26/1998,109.30714873212197,0.5030663863399584,1.055830875740784
1998-08-27,08/27/1998,104.73324718501331,0.48882571682378106,1.0233869591934597
1998-08-28,08/28/1998,106.43437850099262,0.4779589612419515,0.9992377423337544
1998-08-29,08/29/1998,105.2471161390417,0.4566245213081087,0.9633656381110464
1998-08-30,08/30/1998,103.20170342532623,0.4474279655994779,0.939357225985466
1998-08-31,08/31/1998,99.0767472544049,0.435056121938796,0.9123007901848479
1998-09-01,09/01/1998,90.2810691500737,0.43223701142650844,0.8901585064526696
1998-09-02,09/02/1998,91.1837754463135,0.41848103770359,0.8647490595809664
1998-09-03,09/03/1998,98.45663784464597,0.40795225636245575,0.8429029633221679
1998-09-04,09/04/1998,94.03868851490455,0.39711942574546155,0.8208332923660997
1998-09-05,09/05/1998,92.43038849163474,0.3897513295925197,0.8019261404649783
1998-09-06,09/06/1998,90.2628945830715,0.3728988338527876,0.7760415887332561
1998-09-07,09/07/1998,87.66214149105062,0.36446910725429754,0.7549124313921528
1998-09-08,09/08/1998,84.65554724511831,0.36127252492225376,0.7411456827239835
1998-09-09,09/09/1998,87.84671985504663,0.3423481695368804,0.7208723770538429
1998-09-10,09/10/1998,82.68648967866551,0.3325571320448086,0.6980436663207145
1998-09-11,09/11/1998,83.61797407335251,0.3263547110602565,0.677017716777503
1998-09-12,09/12/1998,82.87770371597448,0.3216668115222672,0.6590967057029933
1998-09-13,09/13/1998,80.1211265308599,0.31340794417684087,0.6410989192322127
1998-09-14,09/14/1998,79.92120881691143,0.3084280244363456,0.6255943505743261
1998-09-15,09/15/1998,75.24975570826669,0.30311011486666617,0.6113808604666668
1998-09-16,09/16/1998,78.33423983769922,0.29381151923333243,0.5936112227333334
1998-09-17,09/17/1998,82.36287107684912,0.2894826763999995,0.5790103547333335
1998-09-18,09/18/1998,81.18120797934911,0.2830770483333328,0.5638792720333335
1998-09-19,09/19/1998,76.00185426851766,0.2665296398999995,0.5421804315000002
1998-09-20,09/20/1998,72.03281060340737,0.25551122233333284,0.5257902289000002
1998-09-21,09/21/1998,71.91563212603391,0.2568487257866662,0.5148175198333335
1998-09-22,09/22/1998,73.6459945421749,0.2549475479466662,0.5006720271000001
1998-09-23,09/23/1998,75.63427739761657,0.24882790404666613,0.4866712097666668
1998-09-24,09/24/1998,68.18162852617642,0.23973531224666617,0.47136176480000014
1998-09-25,09/25/1998,67.51925205902788,0.23720914974666613,0.46125961986666686
1998-09-26,09/26/1998,65.93373836062314,0.22657628884999947,0.44428039513333345
1998-09-27,09/27/1998,68.21432237389716,0.2262412697833328,0.43365660406666684
1998-09-28,09/28/1998,67.98569093014443,0.22091637578999948,0.4205164672000002
1998-09-29,09/29/1998,63.38113887107578,0.21273689504666615,0.40624809080000024
1998-09-30,09/30/1998,63.0999812158258,0.20811598645333282,0.39477782453333354
1998-10-01,10/01/1998,62.70208060672176,0.20732312232666614,0.38582084770000014
1998-10-02,10/02/1998,63.58252923753252,0.1974507885299995,0.3710024964033335
1998-10-03,10/03/1998,58.297887335270524,0.1883555205633328,0.3585411315033335
1998-10-04,10/04/1998,57.618812338284584,0.18514559690999946,0.3467502246700002
1998-10-05,10/05/1998,59.77609788325787,0.17570242100999944,0.3331153123700002
1998-10-06,10/06/1998,53.74910640040547,0.1763581822299995,0.3241283105500002
1998-10-07,10/07/1998,51.89419576529288,0.1761270195799995,0.3187970645133335
1998-10-08,10/08/1998,59.25029754026511,0.17961764710666614,0.31355699181333346
1998-10-09,10/09/1998,55.34026582131755,0.16169435447999947,0.29746597681333353
1998-10-10,10/10/1998,56.064138399422006,0.15512187262666616,0.2872119175833335
1998-10-11,10/11/1998,45.08047350891051,0.15319591016666614,0.2779374287433335
1998-10-12,10/12/1998,53.74739561088448,0.16778577261333283,0.28304690361666685
1998-10-13,10/13/1998,110.51881099269013,0.19185471069666615,0.3081003223133335
1998-10-14,10/14/1998,90.9395908216842,0.14545546604666615,0.2725004921733335
1998-10-15,10/15/1998,65.8412906681993,0.13252528641170633,0.2607320151054039
1998-10-16,10/16/1998,58.951546323111955,0.13100437980448673,0.2502283090664873
1998-10-17,10/17/1998,49.210357107525326,0.13247822389161842,0.240527553745572
1998-10-18,10/18/1998,45.80927549165228,0.1297278860614211,0.23142606474705252
1998-10-19,10/19/1998,43.95823810229824,0.12695005236397156,0.22061948714992086
1998-10-20,10/20/1998,41.030863581080915,0.12522573025108408,0.2112939975353903
1998-10-21,10/21/1998,41.96659708098241,0.12204175108478305,0.20208780637143217
1998-10-22,10/22/1998,35.92983077446872,0.11917637292120306,0.19382566556594885
1998-10-23,10/23/1998,30.66401219652395,0.11479358332075723,0.18474367498599384
1998-10-24,10/24/1998,2343.3556266372593,2.798845204916361,5.781072389512733
1998-10-25,10/25/1998,773.0751845585057,0.3680409998672824,0.7708735264729342
1998-10-26,10/26/1998,280.8186081803338,0.32107107175837724,0.665193269910483
1998-10-27,10/27/1998,210.32852928926957,0.2920692666590579,0.5871099636397243
1998-10-28,10/28/1998,157.1232570398111,0.23999336324757373,0.5008547774446277
1998-10-29,10/29/1998,117.48214006309978,0.19805443174601206,0.4337456146393676
1998-10-30,10/30/1998,101.4244273645196,0.20894752514682266,0.4030358822568675
1998-10-31,10/31/1998,85.84276392344867,0.21336073509040948,0.40935897568141544
1998-11-01,11/01/1998,85.6897037880374,0.19829657719149157,0.3883690646904843
1998-11-02,11/02/1998,66.92076360148955,0.16993505535707826,0.34514025705800955
1998-11-03,11/03/1998,52.08025353565353,0.1640838920824707,0.31367192156298945
1998-11-04,11/04/1998,40.07207062427544,0.15893360099488674,0.2846134411141699
1998-11-05,11/05/1998,35.83220750440587,0.2155560782971233,0.28894902710015524
1998-11-06,11/06/1998,1442.4605944228997,4.786946793104853,7.53840493342535
1998-11-07,11/07/1998,7611.173595881109,4.149561203254671,12.463424391419453
1998-11-08,11/08/1998,3695.6069396110297,3.649443254563205,9.984166361301899
1998-11-09,11/09/1998,1224.2902128298565,0.9529476510937435,2.9770398313305786
1998-11-10,11/10/1998,3112.867662419022,3.682960505608889,10.09249534039955
1998-11-11,11/11/1998,2041.3128230547923,1.455282577799036,3.7837928896920325
1998-11-12,11/12/1998,1054.2737634141606,1.0998449333267042,3.0836443088226226
1998-11-13,11/13/1998,841.9689343415984,0.9755382536780368,2.6259842351270875
1998-11-14,11/14/1998,683.5946158376227,0.8762404252657017,2.2492505683836344
1998-11-15,11/15/1998,910.3772968782807,1.107362293894064,1.960582477424049
1998-11-16,11/16/1998,2044.768787285721,3.8231555588383226,10.878928571668796
1998-11-17,11/17/1998,6786.196062203714,3.5082249821035365,10.151282110599784
1998-11-18,11/18/1998,1313.8394310770377,1.4098773755162113,3.1840631591895185
1998-11-19,11/19/1998,840.8837746220571,1.2798093623870297,2.7710500790439436
1998-11-20,11/20/1998,1467.3761047316693,4.831216933650231,7.723305947699032
1998-11-21,11/21/1998,14653.128962741124,16.307472153311505,43.63022325938051
1998-11-22,11/22/1998,9099.446332719312,7.45463028432662,13.98876194716162
1998-11-23,11/23/1998,29532.54816145873,38.147283749354266,57.832704936131485
1998-11-24,11/24/1998,8285.265446526006,10.713481615080742,14.810139815282596
1998-11-25,11/25/1998,6065.741445179369,10.754114644020827,13.618352926678035
1998-11-26,11/26/1998,9535.871522797548,19.26376874152464,25.02251778903406
1998-11-27,11/27/1998,7517.9904723039635,12.842130226734792,15.551981304271788
1998-11-28,11/28/1998,5662.3192695172875,12.486670558465491,15.482997313347667
1998-11-29,11/29/1998,19277.559780196265,22.128086700000672,36.31729619003867
1998-11-30,11/30/1998,18729.214667695986,40.37204988308214,42.356803012693774
1998-12-01,12/01/1998,10186.254164887763,29.956464276012646,26.71883582314309
1998-12-02,12/02/1998,38803.19508240306,74.27325452275673,72.48187334569238
1998-12-03,12/03/1998,25590.56239010819,51.24392168980749,38.406631517658404
1998-12-04,12/04/1998,15807.479907630897,41.149664110400664,29.636893153383543
1998-12-05,12/05/1998,14615.419717081137,41.376314893445475,37.74953469390474
1998-12-06,12/06/1998,13674.383197897021,34.23501070266258,28.650793972296942
1998-12-07,12/07/1998,13502.950042317987,35.725152855026984,37.51000868490862
1998-12-08,12/08/1998,13765.20534271722,32.14209452374878,28.348825801562445
1998-12-09,12/09/1998,9538.16944403254,27.83577916133911,25.42092552133521
1998-12-10,12/10/1998,8125.609928454616,24.68217189938078,23.48552481181186
1998-12-11,12/11/1998,6976.580200313466,22.053104531021823,21.841185587365015
1998-12-12,12/12/1998,6366.4009392744365,21.23830732935655,21.50873900659296
1998-12-13,12/13/1998,9268.884326029087,30.214130599406484,38.41323672724843
1998-12-14,12/14/1998,7315.20535198174,21.39837500593428,22.800621823357755
1998-12-15,12/15/1998,5384.250091983988,19.39196118591094,21.28081822763577
1998-12-16,12/16/1998,4694.617636953841,17.69135577897873,19.970955472925155
1998-12-17,12/17/1998,4098.522890336579,16.232749273588862,18.8195520605729
1998-12-18,12/18/1998,3587.9183484862524,14.970977250259589,17.78776749342559
1998-12-19,12/19/1998,3141.9635488156337,13.881084649972024,16.88566835510173
1998-12-20,12/20/1998,2937.509585630923,13.005146939659049,16.153268306240797
1998-12-21,12/21/1998,2578.9860621246416,12.15003740301183,15.439330446739277
1998-12-22,12/22/1998,2285.8108046695593,11.44226459310486,14.78942515574929
1998-12-23,12/23/1998,2040.1974367530534,10.824704503617944,14.206996733603827
1998-12-24,12/24/1998,1828.116063928528,10.285442140935393,13.682756646185366
1998-12-25,12/25/1998,1645.5916546562064,9.802058173613556,13.206582014999917
1998-12-26,12/26/1998,1494.377391048737,9.360600633009577,12.75037971811862
1998-12-27,12/27/1998,1364.2513387814631,8.95850951233118,12.314644026671626
1998-12-28,12/28/1998,1404.16917090771,8.620543199285736,11.917298193216183
1998-12-29,12/29/1998,1177.0360318276785,8.270722022196235,11.529463942101575
1998-12-30,12/30/1998,1065.4917507433768,7.970165162463758,11.187628737716606
1998-12-31,12/31/1998,2402.0936617292455,8.829175912930742,12.224251683458986
1999-01-01,01/01/1999,1503.3106617560732,8.073009874429342,11.228280852863179
1999-01-02,01/02/1999,1232.8083841946989,7.745523972294692,10.851866205277728
1999-01-03,01/03/1999,1106.1398054621438,7.438001591957813,10.494716633534004
1999-01-04,01/04/1999,1002.8063421284539,7.152842291896061,10.1551412768688
1999-01-05,01/05/1999,908.6554752018059,6.886857208450169,9.834799363761217
1999-01-06,01/06/1999,835.0838803280203,6.63792836847959,9.523766206861016
1999-01-07,01/07/1999,750.6679950604824,6.4031249518088345,9.23076935530528
1999-01-08,01/08/1999,687.6304460784039,6.181700317848374,8.946875328162818
1999-01-09,01/09/1999,628.6662915255778,5.979778320941078,8.678006861169326
1999-01-10,01/10/1999,571.5449051598467,5.7815340639166575,8.417071025521288
1999-01-11,01/11/1999,529.532095722905,5.5916966625001985,8.167274529278503
1999-01-12,01/12/1999,492.0529080327948,5.4073024381218575,7.923516305911027
1999-01-13,01/13/1999,449.49940538131887,5.2265100386964605,7.682306478045285
1999-01-14,01/14/1999,461.6582455469241,5.78605413472582,9.014080190100206
1999-01-15,01/15/1999,3173.5254060651573,13.266170915198726,17.37636774697223
1999-01-16,01/16/1999,5954.60806261311,10.19880744920688,12.511186195647818
1999-01-17,01/17/1999,10060.297877552272,35.943801510799105,33.66805402034525
1999-01-18,01/18/1999,12792.216168164992,32.65320535508468,29.709878374239985
1999-01-19,01/19/1999,11617.361699730374,37.41777939346422,32.467274700112306
1999-01-20,01/20/1999,15430.284914158108,53.84652205486408,46.36179841372447
1999-01-21,01/21/1999,14122.78935398226,39.583679093544546,31.614006692050776
1999-01-22,01/22/1999,23600.621180203925,66.71163465644304,58.08234168560822
1999-01-23,01/23/1999,19510.75811096782,43.555390144248946,36.55162124907158
1999-01-24,01/24/1999,13361.691480688041,37.5332672725974,32.5054634782377
1999-01-25,01/25/1999,11154.946818305376,32.43848109791216,29.315137218973863
1999-01-26,01/26/1999,9493.597129582642,28.174888283304416,26.650009604614137
1999-01-27,01/27/1999,8066.011814997089,24.642674231045003,24.388021767673504
1999-01-28,01/28/1999,6885.438846766006,21.75782733815726,22.494070447464125
1999-01-29,01/29/1999,5882.7089016901255,19.341582574241766,20.86183596191103
1999-01-30,01/30/1999,5049.740343927199,17.363622702961365,19.489013360181108
1999-01-31,01/31/1999,11201.407509567089,20.49437828086235,27.880949158334946
1999-02-01,02/01/1999,5607.087652500671,16.76099221801244,20.184362220458166
1999-02-02,02/02/1999,4731.377097574724,15.256893697678462,18.928645515087975
1999-02-03,02/03/1999,4118.652826983902,13.989296483372392,17.849256528207555
1999-02-04,02/04/1999,3589.4025975853683,12.861359012479427,16.858983982667453
1999-02-05,02/05/1999,3133.946971676142,12.261101299086581,17.452315912493255
1999-02-06,02/06/1999,32222.09869226605,112.64437042303219,118.00869521409801
1999-02-07,02/07/1999,38202.54960963569,110.23478598895505,99.26528352783075
1999-02-08,02/08/1999,26854.59732022276,76.71868289657733,92.61175059045948
1999-02-09,02/09/1999,38663.23783802962,68.30482191751808,80.74062946594505
1999-02-10,02/10/1999,20741.619225923245,52.80174193195362,59.60947248186565
1999-02-11,02/11/1999,17197.512426292844,44.92607926432542,51.9451662845891
1999-02-12,02/12/1999,14297.715680218791,38.52322874644503,45.75689729491476
1999-02-13,02/13/1999,14248.389618061236,39.647474940372604,50.82803527936931
1999-02-14,02/14/1999,13313.289944481572,34.216756867367245,41.22256918433929
1999-02-15,02/15/1999,11079.23607378746,38.381391810314895,46.71877257012884
1999-02-16,02/16/1999,36169.06866878088,71.68521236996432,83.86557379808342
1999-02-17,02/17/1999,23046.294535250378,50.52988400339134,53.30497297454515
1999-02-18,02/18/1999,33572.45633493192,93.49783170020787,89.62348314234288
1999-02-19,02/19/1999,18408.85265908999,52.29455348831005,55.8790541580252
1999-02-20,02/20/1999,20472.687787756367,58.89122963660951,64.95318758961197
1999-02-21,02/21/1999,22644.369866087687,49.72679903784296,58.14432254052586
1999-02-22,02/22/1999,18276.376603010438,45.946084175647165,53.082993055006696
1999-02-23,02/23/1999,27911.085417130216,94.36305614748397,86.66630100360608
1999-02-24,02/24/1999,24511.592145252678,93.72015605190077,90.29715509424419
1999-02-25,02/25/1999,28946.845629575026,72.51171263030419,76.3971893557568
1999-02-26,02/26/1999,19070.910384281862,60.094719138503145,65.97402346283015
1999-02-27,02/27/1999,20019.92212650984,59.28672422899748,67.79757818756319
1999-02-28,02/28/1999,32109.487641120115,99.62565587421724,97.91375674401881
1999-03-01,03/01/1999,19619.03956926092,60.07164402366427,64.69125860602814
1999-03-02,03/02/1999,19943.153025866897,71.54126907545181,72.30069873385992
1999-03-03,03/03/1999,20811.523007225926,53.08790893417637,62.120572548384644
1999-03-04,03/04/1999,13738.979431273792,46.18949494619206,54.52185174135185
1999-03-05,03/05/1999,11334.987996640393,40.28520896137771,49.592006790539024
1999-03-06,03/06/1999,9403.817850372887,35.424794784756955,45.474136119581864
1999-03-07,03/07/1999,7838.02398619003,31.379931284385016,41.975320635497155
1999-03-08,03/08/1999,15332.033196425324,51.11617561702774,62.65956867466628
1999-03-09,03/09/1999,18061.032666425,38.49336830954822,53.49984138116139
1999-03-10,03/10/1999,11127.265120473707,33.86630825680948,45.23535992094555
1999-03-11,03/11/1999,9028.157715449617,30.197387814498114,41.81165334308307
1999-03-12,03/12/1999,7573.68916674764,27.140447724430512,38.90764590441007
1999-03-13,03/13/1999,6426.4504376197865,26.034107680979375,37.157755142951125
1999-03-14,03/14/1999,12164.665092843243,29.090167587026716,45.41476893077546
1999-03-15,03/15/1999,9235.19393254481,27.06593757388518,38.6067755061044
1999-03-16,03/16/1999,6812.306153200956,24.542392458087157,36.02401907606285
1999-03-17,03/17/1999,5788.736940648987,22.47402381270163,33.96787186693903
1999-03-18,03/18/1999,4925.480162653725,20.710879586461942,32.14760216409083
1999-03-19,03/19/1999,4220.18105755511,19.257544534576983,30.587380247812032
1999-03-20,03/20/1999,4133.796720885947,18.605040478587412,30.542978710906684
1999-03-21,03/21/1999,3624.1335782799792,17.572440827578585,28.83205661527533
1999-03-22,03/22/1999,3749.0210519876573,20.695821402729305,37.09654997784383
1999-03-23,03/23/1999,5750.052632081511,23.49705308485979,36.32193407133938
1999-03-24,03/24/1999,31615.93264916682,173.7870872049683,165.35744067333604
1999-03-25,03/25/1999,17138.943418632545,58.191060783399465,71.88523715453547
1999-03-26,03/26/1999,11666.062295948648,49.599775911423166,62.85291905240255
1999-03-27,03/27/1999,9745.438374653966,42.65401069389909,55.5608367164902
1999-03-28,03/28/1999,8127.552305004733,36.94157124344871,49.51917775014661
1999-03-29,03/29/1999,6874.78381363882,32.47458527389538,44.61745201312545
1999-03-30,03/30/1999,11595.729050609007,68.49691765367513,80.2089581380774
1999-03-31,03/31/1999,11565.103126479195,35.29212825113159,52.113162079281125
1999-04-01,04/01/1999,7827.551976113838,31.1344818195773,45.89771793061428
1999-04-02,04/02/1999,6432.823716319848,27.583329178110773,41.65144092218158
